id,length,atomic_fraction,structure__id,structure__nsites,structure__nelement,structure__density,structure__spacegroup,structure__formula_full,structure__formula_reduced,structure__chemical_system,structure__formula_anonymous,structure__e_above_hull,structure__hostlattice__dimension,structure__matprojdata2__band_gap,structure__matprojdata2__cost_per_mol,structure__matprojdata2__cost_per_kg,structure__prototype2__name,structure__prototype2__formula_reduced,structure__prototype3__number,empiricalmeasures__dimensionality,empiricalmeasures__dimensionality_cumlengths,empiricalmeasuresb__ewald_energyb,empiricalmeasures__ionic_radii_overlap_cations,empiricalmeasures__ionic_radii_overlap_anions,relative__length,relative__barrier,vaspcalca__energy_barrier,empcorbarrier__barrier,vaspcalcb__energy_barrier
9299,2.9545258721822525,0.5833333333333334,mp-759877,12,3,2.5615105126343694,216,Li4 Cu1 F7,Li4CuF7,Cu-F-Li,AB4C7,0.0396933329166691,3.0,0.6856,2.885965032218672,12.866608046962263,,,3313.0,3,3,-0.5845240201970228,0.2467710934170202,0.440243665021673,0.07295660604684628,0.0,1.3939558399999896,0.8842817561599944,
9310,2.9209262422977176,0.6666666666666666,mp-16577,12,4,4.490268721338051,82,Li2 Ca1 Hf1 F8,Li2CaHfF8,Ca-F-Hf-Li,ABC2D8,0.0,3.0,,162.13922361907214,421.7573452259977,,,1755.0,0,2,0.8675502025259902,0.17283931778263106,0.1520153070950978,,,1.9403734200000144,1.184265007580008,
9332,2.8214028331404024,0.6666666666666666,mp-755554,12,3,3.3972927473605896,13,Li2 Fe2 F8,LiFeF4,F-Fe-Li,ABC4,0.004023561666667064,1.0,3.7897999999999996,1.4570078546004899,5.249358409738987,Huanzalaite,MgWO4,,1,3,-1.6437497747319867,0.14340507256669843,0.11765650874001343,,,0.6183298400000581,0.4584630821600319,
9278,3.0749217181455766,0.16666666666666666,mp-1178456,12,3,5.118704071599289,74,Co4 O6 F2,Co2O3F,Co-F-O,AB2C3,0.10278151312501382,3.0,0.0,7.816732750674703,21.141961995928554,,,298.0,1,1,3.623644297258579,-0.35456622526867676,0.26743295071094053,0.0,0.0,1.9025024400000348,1.1634738395600193,
9322,3.2395275013105165,0.16666666666666666,mp-1220908,12,4,2.2222799941993907,164,Na2 S2 O6 F2,NaSO3F,F-Na-O-S,ABCD3,0.0,3.0,5.0777,0.208803421403042,0.8553915340420103,,,1393.0,2,2,2.591156029520789,-0.45409614714120883,-0.012879737442205386,,,2.6771505599999728,1.5887556574399853,
9229,4.6243835855938675,0.16666666666666666,mp-1295085,12,4,3.4898098211552426,15,Li4 Mn2 O4 F2,Li2MnO2F,F-Li-Mn-O,ABC2D2,0.03343577624999039,3.0,,2.539733837098323,10.598364910436995,,,1677.0,1,2,9.582537333484424,0.7057334685313825,1.5229245595961662,0.6299676012247751,13.46134873958997,25.629327529999955,14.189500813969977,
9317,4.182999893765384,0.5833333333333334,mp-759877,12,3,2.5615105126343694,216,Li4 Cu1 F7,Li4CuF7,Cu-F-Li,AB4C7,0.0396933329166691,3.0,0.6856,2.885965032218672,12.866608046962263,,,3313.0,2,3,4.852726733511872,-0.45041389377050045,0.3841728528078878,0.5190854855482436,1.1514999566700093,3.491405670000006,2.0357817128300035,
9359,2.808289836324056,0.6666666666666666,mp-8161,12,3,4.366992163946808,140,Ca2 Pd2 F8,CaPdF4,Ca-F-Pd,ABC4,0.0,3.0,1.0092,10536.036797614075,23677.379719311168,,,1457.0,0,1,-1.3006662476664133,0.17707640938523084,0.10389174368527154,0.041602544645952,0.5785398288900209,1.7651768500000458,1.0880820906500253,
9356,2.765311613630813,0.6666666666666666,mp-9075,12,3,5.418019254422934,140,Cd2 Cu2 F8,CdCuF4,Cd-Cu-F,ABC4,0.0,0.0,0.7622,1.6559725545317314,3.286303884520658,,,1457.0,0,1,-1.5610875799798123,0.07641009435200474,-0.07377179958182944,0.037949157750397484,0.0,0.3163783400000284,0.2926917086600156,
9288,5.006639118718986,0.16666666666666666,mp-759482,12,4,3.5408969844977816,12,Li4 V2 O4 F2,Li2VO2F,F-Li-O-V,ABC2D2,0.059719913749997744,3.0,0.0,38.71199034079796,167.12033895756903,,,1696.0,1,3,0.3163564773337839,0.1949552436510562,1.193724484428945,0.7535229863790439,6.030925494660001,12.272104669999976,6.856385463829987,
9284,4.790178426770236,0.16666666666666666,mp-1178456,12,3,5.118704071599289,74,Co4 O6 F2,Co2O3F,Co-F-O,AB2C3,0.10278151312501382,3.0,0.0,7.816732750674703,21.141961995928554,,,298.0,1,3,-0.4560106507551609,0.5156437046834901,1.0867028953413225,0.5578212604576797,6.038720163720018,12.901992720000067,7.202194003280037,
9344,2.7816081582623173,0.6666666666666666,mp-754755,12,3,2.764075551038085,12,Li2 V2 F8,LiVF4,F-Li-V,ABC4,0.03543363749999706,2.0,2.1168,37.78188228204739,141.1076311707192,AlNbO4,NbAlO4,,1,1,-2.4295142404819217,-0.23630397979082507,0.140718136675809,0.11717132147059534,0.2783197608299484,0.71578999999997,0.5119687099999835,
9281,4.130431980550424,0.16666666666666666,mp-1178456,12,3,5.118704071599289,74,Co4 O6 F2,Co2O3F,Co-F-O,AB2C3,0.10278151312501382,3.0,0.0,7.816732750674703,21.141961995928554,,,298.0,1,3,13.984353906556862,0.19460411753798623,1.0647278046829325,0.3432641085384782,3.067861816259991,7.490593180000019,4.23133565582001,
9280,4.160397523271001,0.16666666666666666,mp-759482,12,4,3.5408969844977816,12,Li4 V2 O4 F2,Li2VO2F,F-Li-O-V,ABC2D2,0.059719913749997744,3.0,0.0,38.71199034079796,167.12033895756903,,,1696.0,1,1,6.776629442824515,0.36681776574392577,1.3620614257736208,0.4571357185010682,5.21251437329998,10.781374029999938,6.037974342469966,
9365,3.2169477842136946,0.6666666666666666,mp-9075,12,3,5.418019254422934,140,Cd2 Cu2 F8,CdCuF4,Cd-Cu-F,ABC4,0.0,0.0,0.7622,1.6559725545317314,3.286303884520658,,,1457.0,0,3,0.38728225516126713,0.0672802532015353,0.27477762479744383,0.2074690702822882,0.5687608926600012,1.3523726800000304,0.8614526013200168,
9341,2.649651849481281,0.6666666666666666,mp-754755,12,3,2.764075551038085,12,Li2 V2 F8,LiVF4,F-Li-V,ABC4,0.03543363749999706,2.0,2.1168,37.78188228204739,141.1076311707192,AlNbO4,NbAlO4,,1,1,-4.945279155008166,0.14911291269778926,0.12855815002162263,0.06417399205904191,0.0,0.20883233000006385,0.23364894917003504,
9366,3.134724572658204,0.6666666666666666,mp-8161,12,3,4.366992163946808,140,Ca2 Pd2 F8,CaPdF4,Ca-F-Pd,ABC4,0.0,3.0,1.0092,10536.036797614075,23677.379719311168,,,1457.0,0,3,0.5466934001823347,-0.059919702488677284,0.2579357950822678,0.1626781001774799,0.1781817655499931,1.0359271899999953,0.6877240273099975,
9346,2.8650718095963006,0.6666666666666666,mp-754755,12,3,2.764075551038085,12,Li2 V2 F8,LiVF4,F-Li-V,ABC4,0.03543363749999706,2.0,2.1168,37.78188228204739,141.1076311707192,AlNbO4,NbAlO4,,1,1,-0.9888977008063193,-0.1072536588490347,-0.15978471379368608,0.15069264882886585,0.29419088966995505,0.7446991599999819,0.5278398388399901,
9361,2.9385435772375232,0.6666666666666666,mp-8161,12,3,4.366992163946808,140,Ca2 Pd2 F8,CaPdF4,Ca-F-Pd,ABC4,0.0,3.0,1.0092,10536.036797614075,23677.379719311168,,,1457.0,2,3,-1.674941867263442,-0.1003768327443817,0.13451340683360558,0.08991402098655374,0.0,0.7113702400000079,0.5095422617600044,0.425373699999966
9360,2.9006133606899978,0.6666666666666666,mp-8161,12,3,4.366992163946808,140,Ca2 Pd2 F8,CaPdF4,Ca-F-Pd,ABC4,0.0,3.0,1.0092,10536.036797614075,23677.379719311168,,,1457.0,0,2,-2.9454322210744976,0.17002054369135067,-0.4383737908564518,0.07584559771917858,0.6641851300199951,1.921179219999999,1.1737273917799995,
9323,4.483493884174371,0.08333333333333333,mp-779466,12,3,4.731284103303268,1,Mn4 O7 F1,Mn4O7F,F-Mn-O,AB4C7,0.06620493281250717,3.0,0.0,0.4521533825317454,1.2891177339102495,,,4685.0,1,1,7.879653199861423,0.1609452742479307,0.7573275361205738,0.0,0.06477768486003743,6.9610903000000235,3.9406385747000128,
9391,3.3129192734303974,0.25,mp-850878,12,3,4.390189235853533,38,Fe4 O5 F3,Fe4O5F3,F-Fe-O,A3B4C5,0.09775715828124554,3.0,0.13339999999999996,0.21190384359077055,0.5880138313084838,,,4819.0,1,3,3.997977922467726,-0.4584067977976578,0.37198618618542323,0.2352504752294166,0.5703175162799821,2.167732909999927,1.30908536758996,
9325,4.975113280180061,0.08333333333333333,mp-779466,12,3,4.731284103303268,1,Mn4 O7 F1,Mn4O7F,F-Mn-O,AB4C7,0.06620493281250717,3.0,0.0,0.4521533825317454,1.2891177339102495,,,4685.0,1,2,13.070381298437042,0.17769520483591728,0.9213740513981108,0.10965095720125435,0.0,6.843098159999954,3.8758608898399753,
9409,2.813168604559751,0.3333333333333333,mp-759601,12,3,4.408896554353616,92,Mn4 O4 F4,MnOF,F-Mn-O,ABC,0.028998964583336395,3.0,1.3390000000000002,0.5496328453620587,1.527846950222014,,,2661.0,3,3,-1.1798502331980671,0.11557239388054352,0.19579737469462888,0.0,0.0,0.5538365300000123,0.42305625497000676,0.5305152200000975
9373,3.330198885664448,0.3333333333333333,mp-753333,12,3,3.8360305946105497,131,Fe4 O4 F4,FeOF,F-Fe-O,ABC,0.09594703722222153,1.0,1.9183,0.24439699786754165,0.6725821676097288,,,3366.0,1,3,4.3731834523555335,-0.7096670801826193,-0.27824589427959046,0.3244349881737201,0.0,1.862113450000038,1.141300284050021,
9390,3.024583122840132,0.25,mp-850878,12,3,4.390189235853533,38,Fe4 O5 F3,Fe4O5F3,F-Fe-O,A3B4C5,0.09775715828124554,3.0,0.13339999999999996,0.21190384359077055,0.5880138313084838,,,4819.0,1,1,-3.2220719660067516,0.2013805115910472,0.2559121970670244,0.1277418589166356,0.0,1.12890318999996,0.738767851309978,
9375,3.964685000021439,0.3333333333333333,mp-753333,12,3,3.8360305946105497,131,Fe4 O4 F4,FeOF,F-Fe-O,ABC,0.09594703722222153,1.0,1.9183,0.24439699786754165,0.6725821676097288,,,3366.0,1,3,5.1640954285080625,-0.9407243980072515,-0.20987870923379237,0.5767729530268688,0.35476061031004047,2.508307640000112,1.4960608943600615,
9434,2.899174510946343,0.6666666666666666,mp-756100,12,3,2.85920300909861,15,Li2 Fe2 F8,LiFeF4,F-Fe-Li,ABC4,0.08010681500000061,1.0,3.6749,1.4570078546004899,5.249358409738987,,,3663.0,1,1,-0.3105953990675516,-0.10271719849463312,0.1432626745409462,,,0.7087806299999784,0.5081205658699881,
9392,4.074904926213054,0.25,mp-850878,12,3,4.390189235853533,38,Fe4 O5 F3,Fe4O5F3,F-Fe-O,A3B4C5,0.09775715828124554,3.0,0.13339999999999996,0.21190384359077055,0.5880138313084838,,,4819.0,1,3,10.603706341107682,0.20060258798588193,1.1332041120442127,0.5193633865419683,3.3426001371599954,7.217428029999951,4.081367988469974,
9449,2.867774471229418,0.5,mp-755331,12,3,4.042893435966634,74,Mn4 O2 F6,Mn2OF3,F-Mn-O,AB2C3,0.03725622437499965,1.0,0.3118000000000001,0.6146191539156008,1.6804746618030655,,,298.0,1,1,-1.0053869507414674,0.1884703570279358,0.24511900865040204,0.0047146069987961964,0.0,0.3115483999999924,0.29004007159999584,
9435,3.0199987315412398,0.25,mp-763353,12,3,4.386428531550414,44,Fe4 O5 F3,Fe4O5F3,F-Fe-O,A3B4C5,0.10075019744791192,3.0,0.0,0.21190384359077055,0.5880138313084838,,,4233.0,1,1,-1.7886323293841997,0.1994939664860378,0.23040219632117953,0.11718190369047468,0.0,1.2530356600000232,0.8069165773400128,
9438,3.3008471165709343,0.25,mp-763353,12,3,4.386428531550414,44,Fe4 O5 F3,Fe4O5F3,F-Fe-O,A3B4C5,0.10075019744791192,3.0,0.0,0.21190384359077055,0.5880138313084838,,,4233.0,1,3,3.128549778487468,-0.45384133807965377,0.3515709281015811,0.2210755676708382,0.4484417671799684,2.0698694799999657,1.2553583445199812,
9450,2.9920890709132553,0.5,mp-755331,12,3,4.042893435966634,74,Mn4 O2 F6,Mn2OF3,F-Mn-O,AB2C3,0.03725622437499965,1.0,0.3118000000000001,0.6146191539156008,1.6804746618030655,,,298.0,1,3,-1.0123951738030428,-0.05895297839788993,0.35601131750369097,0.048267785750685355,0.2284502533199721,0.7276690799999415,0.5184903249199679,
9419,4.292848,0.16666666666666666,mp-561326,12,4,5.584965907844522,2,Lu2 Se2 O6 F2,LuSeO3F,F-Lu-O-Se,ABCD3,0.0016022166666651572,2.0,4.0104,228.4717474904211,355.9597132950551,,,81.0,1,2,14.259648487427512,0.16819440888872372,1.3366103470223036,,,10.862522789999957,6.0825250117099765,
9421,4.309611961434004,0.3333333333333333,mp-759601,12,3,4.408896554353616,92,Mn4 O4 F4,MnOF,F-Mn-O,ABC,0.028998964583336395,3.0,1.3390000000000002,0.5496328453620587,1.527846950222014,,,2661.0,1,3,9.049156908009536,0.04855044363300909,1.0107720234078632,0.531942292562461,4.38606874124998,8.543032779999976,4.809124996219987,
9379,4.694793359092145,0.3333333333333333,mp-753333,12,3,3.8360305946105497,131,Fe4 O4 F4,FeOF,F-Fe-O,ABC,0.09594703722222153,1.0,1.9183,0.24439699786754165,0.6725821676097288,,,3366.0,1,3,3.457373325924891,-0.3759985113749398,0.49109508165758475,0.867140312187885,0.9022926501899917,3.5056337600000234,2.0435929342400128,
9431,4.555180640195793,0.3333333333333333,mp-759601,12,3,4.408896554353616,92,Mn4 O4 F4,MnOF,F-Mn-O,ABC,0.028998964583336395,3.0,1.3390000000000002,0.5496328453620587,1.527846950222014,,,2661.0,2,3,6.229428079963327,-0.3182712871677653,0.5950275033179988,0.6192348488506824,2.162149933679971,4.492178849999959,2.5852061886499778,
9439,4.072730702693287,0.25,mp-763353,12,3,4.386428531550414,44,Fe4 O5 F3,Fe4O5F3,F-Fe-O,A3B4C5,0.10075019744791192,3.0,0.0,0.21190384359077055,0.5880138313084838,,,4233.0,1,3,,0.21191166783149118,1.235462980230911,0.5066168711042712,5.000003176589975,10.360509569999977,5.8069197539299875,
9452,3.452777811324261,0.5,mp-755331,12,3,4.042893435966634,74,Mn4 O2 F6,Mn2OF3,F-Mn-O,AB2C3,0.03725622437499965,1.0,0.3118000000000001,0.6146191539156008,1.6804746618030655,,,298.0,1,3,1.8406195723146084,-0.531380779174941,0.3149884099102582,0.20966845076615467,0.8221243761899888,1.8090427099999715,1.1121644477899846,
9451,3.169675500001775,0.5,mp-755331,12,3,4.042893435966634,74,Mn4 O2 F6,Mn2OF3,F-Mn-O,AB2C3,0.03725622437499965,1.0,0.3118000000000001,0.6146191539156008,1.6804746618030655,,,298.0,1,3,-0.5173936024277737,0.26595611287634724,0.48251974165521494,0.11048456084928687,0.49114142252995446,1.2061593699999094,0.7811814941299503,
9432,4.646776000018239,0.3333333333333333,mp-759601,12,3,4.408896554353616,92,Mn4 O4 F4,MnOF,F-Mn-O,ABC,0.028998964583336395,3.0,1.3390000000000002,0.5496328453620587,1.527846950222014,,,2661.0,2,3,6.638492262615273,-0.15940648029381288,0.7118576940801893,0.651794347657111,2.953283051250022,5.933222780000051,3.3763393062200286,
9505,3.151202682594256,0.3333333333333333,mp-27175,12,3,6.288036462629004,70,In4 O4 F4,InOF,F-In-O,ABC,0.0,3.0,1.3306999999999998,76.84810785139494,128.23765289860955,,,471.0,1,3,-0.8515985222675226,0.21508921389242053,0.2744897367902315,0.13224221873340136,0.6327908285400461,1.2205050600000504,0.7890572779400278,
9486,2.9341028389632076,0.6666666666666666,mp-2284,12,2,5.315183658579107,61,Ag4 F8,AgF2,Ag-F,AB2,0.008682615000001448,0.0,0.0,225.07698521732223,385.76247800977717,,,1776.0,1,1,-1.713537145565283,0.18119406695230644,-0.1702926094637225,0.0,0.14908076882997595,0.6708200399999669,0.48728020195998184,
9507,3.1047751199702724,0.6666666666666666,mp-2284,12,2,5.315183658579107,61,Ag4 F8,AgF2,Ag-F,AB2,0.008682615000001448,0.0,0.0,225.07698521732223,385.76247800977717,,,1776.0,1,3,-0.780721283680009,-0.12064313698352125,0.3141158870247418,0.05816847274084419,0.04925816856000009,0.48899381000001085,0.387457601690006,
9433,4.788171474737939,0.3333333333333333,mp-759601,12,3,4.408896554353616,92,Mn4 O4 F4,MnOF,F-Mn-O,ABC,0.028998964583336395,3.0,1.3390000000000002,0.5496328453620587,1.527846950222014,,,2661.0,1,3,5.434229747180325,0.43482098098774324,1.200769949220247,0.702056345637082,4.623603357960032,8.975700570000072,5.046659612930039,
9501,3.060903449105876,0.6666666666666666,mp-2284,12,2,5.315183658579107,61,Ag4 F8,AgF2,Ag-F,AB2,0.008682615000001448,0.0,0.0,225.07698521732223,385.76247800977717,,,1776.0,1,3,-1.4281823033007868,0.1922675299753278,0.32939766983503116,0.04321614377615844,0.31981463567998025,0.9818106899999748,0.6580140688099861,
9504,2.783152430157032,0.3333333333333333,mp-27175,12,3,6.288036462629004,70,In4 O4 F4,InOF,F-In-O,ABC,0.0,3.0,1.3306999999999998,76.84810785139494,128.23765289860955,,,471.0,1,1,-0.6906108630992094,-0.2086506892701916,0.23558931794259008,0.0,0.0,0.06788059999996676,0.15626644939998174,0.31287788999998156
9506,3.354015935755261,0.3333333333333333,mp-27175,12,3,6.288036462629004,70,In4 O4 F4,InOF,F-In-O,ABC,0.0,3.0,1.3306999999999998,76.84810785139494,128.23765289860955,,,471.0,1,3,1.4104983661031838,-0.5724519081644615,0.2404769819232584,0.20511399210930722,0.5376252580200305,1.0471615800000222,0.6938917074200123,
9443,3.840272,0.16666666666666666,mp-545525,12,4,4.696352666023964,2,Nb2 Cu2 O6 F2,NbCuO3F,Cu-F-Nb-O,ABCD3,0.029914818333327098,3.0,0.17690000000000006,12.256153029140538,27.42494697862649,,,2166.0,1,1,5.704272306442363,-0.20286595478133163,0.5403713700193147,,,2.657295769999905,1.577855377729948,
9534,2.8778264918514522,0.6666666666666666,mp-1176622,12,3,3.223243924756284,141,Li2 Mn2 F8,LiMnF4,F-Li-Mn,ABC4,0.07170419166666608,1.0,2.3733,1.6096257783477483,5.83736400163891,,,314.0,3,3,-0.5873334274317585,-0.30567001030730356,0.19683429721573287,0.11796484644716973,0.0,0.49711719000003995,0.39191733731002193,
9488,3.0412666168570297,0.6666666666666666,mp-2284,12,2,5.315183658579107,61,Ag4 F8,AgF2,Ag-F,AB2,0.008682615000001448,0.0,0.0,225.07698521732223,385.76247800977717,,,1776.0,1,2,-1.1694493389711624,-0.1910746286675966,0.21407615035807215,0.036523524830400785,0.0,0.39927037000001064,0.3381994331300059,0.31999710000002324
9515,2.6267486410548413,0.6666666666666666,mvc-3102,12,3,4.163311988516723,140,Mg2 Cu2 F8,MgCuF4,Cu-F-Mg,ABC4,0.08761073333333336,0.0,1.0793000000000001,1.1549836947048622,3.52463128132828,,,1457.0,2,2,-2.0324462027247137,-0.13374595358448982,-0.11620522942738498,,,-0.04194486000000097,0.09597227185999946,
9508,4.909440772150759,0.3333333333333333,mp-27175,12,3,6.288036462629004,70,In4 O4 F4,InOF,F-In-O,ABC,0.0,3.0,1.3306999999999998,76.84810785139494,128.23765289860955,,,471.0,2,3,4.700879581011577,0.2898371445653851,1.03672914374482,0.7639855866154471,3.4980082188300132,6.43948026999999,3.654274668229995,
9539,3.3298129099049714,0.6666666666666666,mp-1176622,12,3,3.223243924756284,141,Li2 Mn2 F8,LiMnF4,F-Li-Mn,ABC4,0.07170419166666608,1.0,2.3733,1.6096257783477483,5.83736400163891,,,314.0,1,3,2.4929581200858593,-0.39669512064705126,0.19018304186753676,0.2935504586743754,0.5795356050899783,1.5527376000000004,0.9714529424000002,
9585,2.957829403681287,0.6666666666666666,mp-1539893,12,3,3.4305902932110204,140,Ca2 Cr2 F8,CaCrF4,Ca-Cr-F,ABC4,0.0,3.0,0.0,1.4343279346083269,4.267113270027198,,,1457.0,0,3,-1.31779902003575,0.17575053722497525,0.3277385289542498,0.07140330572932148,0.3884333386500093,1.4420377100000223,0.9106787027900123,
9575,2.7858786963148665,0.6666666666666666,mp-1539893,12,3,3.4305902932110204,140,Ca2 Cr2 F8,CaCrF4,Ca-Cr-F,ABC4,0.0,3.0,0.0,1.4343279346083269,4.267113270027198,,,1457.0,0,1,-1.7505965174889297,0.13201093080502524,-0.04037729843233695,0.009118254378628688,0.0,0.7345088600000054,0.522245364140003,
9581,2.7724578081932663,0.5,mp-759198,12,3,4.343215190147743,63,Li4 Ag2 F6,Li2AgF3,Ag-F-Li,AB2C3,0.08655797500000073,3.0,1.868,114.86839633163194,321.3184512776657,,,3746.0,1,1,-1.7515788340897416,0.0749420984944913,-0.14555062149533704,0.0,0.0,-0.10787399999998115,0.059777174000010334,
9597,2.8712734955913977,0.5,mp-759198,12,3,4.343215190147743,63,Li4 Ag2 F6,Li2AgF3,Ag-F-Li,AB2C3,0.08655797500000073,3.0,1.868,114.86839633163194,321.3184512776657,,,3746.0,1,3,-1.7628491149019965,0.06546672208830184,-0.039348931049750124,0.035641908456138724,0.009570387600010062,-0.09044159999996282,0.0693475616000204,
9599,2.6323102390839104,0.3333333333333333,mp-754072,12,3,4.413922188445642,14,V4 O4 F4,VOF,F-O-V,ABC,0.012323531666662113,2.0,,72.89414585276135,212.0512476937095,,,1027.0,1,2,-1.8383986614453534,0.1731726318890292,-0.10775616418143841,0.03980631614785926,0.0,0.484525539999936,0.3850045214599649,
9576,2.8007593155217094,0.6666666666666666,mp-556472,12,3,3.812091172989936,15,Li2 Y2 F8,LiYF4,F-Li-Y,ABC4,0.00032813000000153636,3.0,7.8233,6.921813992711971,20.14023322074061,Scheelite,CaWO4,,1,3,-1.9420447425836755,-0.07006205352851369,0.14354752879873178,0.06647061283968761,0.023378577570050352,1.6041235800000777,0.9996638454200427,
9572,2.7736042679230968,0.6666666666666666,mp-556472,12,3,3.812091172989936,15,Li2 Y2 F8,LiYF4,F-Li-Y,ABC4,0.00032813000000153636,3.0,7.8233,6.921813992711971,20.14023322074061,Scheelite,CaWO4,,1,1,-2.1335823231579525,-0.06952286830776355,0.14830221337167915,0.05613053824145716,0.0,1.561539649999986,0.9762852678499924,
9592,2.853429579543641,0.5,mp-759198,12,3,4.343215190147743,63,Li4 Ag2 F6,Li2AgF3,Ag-F-Li,AB2C3,0.08655797500000073,3.0,1.868,114.86839633163194,321.3184512776657,,,3746.0,1,3,-1.7606806380774742,0.18306813206094175,0.11422987649831517,0.029205772261379027,0.04693212692996907,-0.02238743000003751,0.1067093009299794,
9600,2.7271860405645243,0.3333333333333333,mp-754072,12,3,4.413922188445642,14,V4 O4 F4,VOF,F-O-V,ABC,0.012323531666662113,2.0,,72.89414585276135,212.0512476937095,,,1027.0,1,2,-1.5138187293159717,0.1889421173361021,0.0735802580484588,0.07728383538718173,0.1004825641500472,0.667553890000022,0.4854870856100121,
9637,3.079133835910097,0.16666666666666666,mp-1308239,12,3,5.110904660855321,46,Co4 O6 F2,Co2O3F,Co-F-O,AB2C3,0.10879844895834712,3.0,0.0,7.816732750674703,21.141961995928554,,,298.0,1,1,3.7018642128159627,-0.3494026251374547,0.31494313667504414,0.0,0.0,2.5850163100000145,1.5381739541900081,
9610,3.1036625977620784,0.5,mp-760580,12,3,4.204674303012773,15,Li4 Ag2 F6,Li2AgF3,Ag-F-Li,AB2C3,0.07663638250000115,3.0,1.9705,114.86839633163194,321.3184512776657,,,4089.0,1,2,-0.5670251890969666,0.3858395009207847,0.23919425203082056,,,1.4781180499999778,0.9304868094499879,
9646,4.038411274713275,0.16666666666666666,mp-756688,12,4,3.3102851659505195,63,Li4 Mn2 O4 F2,Li2MnO2F,F-Li-Mn-O,ABC2D2,0.07714807624999054,3.0,0.8574999999999999,2.539733837098323,10.598364910436995,,,3687.0,2,2,2.536121915097283,-0.18248833378855522,0.4629284676914853,0.021443390372188988,0.0,1.8698251199999731,1.1455339908799853,
9567,4.117742939412655,0.5,mp-753475,12,4,3.450482477602092,164,Li1 V3 O2 F6,LiV3(OF3)2,F-Li-O-V,AB2C3D6,0.08155945041667234,2.0,1.7529,55.338014067404366,180.98825827224718,,,3401.0,1,3,5.834051026507723,0.15661717493960436,0.9327556764501286,,,7.5881089700000075,4.284871824530004,
9653,3.048879133679507,0.16666666666666666,mp-752464,12,4,3.5641775448638393,9,Li4 Mn2 O4 F2,Li2MnO2F,F-Li-Mn-O,ABC2D2,0.09857844583332387,3.0,0.7492999999999999,2.539733837098323,10.598364910436995,,,3114.0,1,1,-3.4259785030267267,-0.15189175853829373,0.29838064051454083,0.0,0.0,1.2786727099999098,0.8209913177899505,
